Date,Snow_Cover_Percentage,DSSM,NDVI_nonSR_Min,NDVI_nonSR_Median,NDVI_nonSR_Max,NEE_U50_f,VPD_f,TA,TA_min,TA_max,RG,RG_min,RG_max,RH,SWC_10cm,TS_10cm,D_SNOW,precipitation_rate,TA_lag1d,TA_lag3d,TA_lag7d,TA_lag14d,TS_lag1d,TS_lag3d,TS_lag7d,TS_lag14d,SWC_lag1d,SWC_lag3d,SWC_lag7d,SWC_lag14d,P_lag1d,P_lag3d,P_lag7d,P_lag14d
2022-04-11,100,-65,-0.02,-0.01,-0.0,,0.33,-18.25,-22.7,-15.27,169.63,-1.22,438.6,77.33,8.2,-13.36,0.55,0.2,-15.64,-16.97,-19.09,-20.16,-13.56,-13.71,-13.84,-13.96,8.1,8.1,8.09,8.06,0.3,0.3,0.4,0.7
2022-04-12,100,-64,-0.02,-0.01,-0.01,,0.3,-21.39,-24.5,-17.68,173.25,-2.53,445.5,73.01,8.2,-13.29,0.55,0.0,-18.25,-17.0,-18.8,-19.95,-13.36,-13.55,-13.76,-13.9,8.2,8.13,8.1,8.07,0.2,0.5,0.5,0.9
2022-04-13,100,-63,-0.03,-0.02,-0.01,,0.37,-19.85,-23.28,-16.15,163.22,-2.47,461.63,71.44,8.1,-13.35,0.55,0.0,-21.39,-18.43,-18.73,-19.94,-13.29,-13.4,-13.67,-13.83,8.2,8.17,8.11,8.09,0.0,0.5,0.5,0.9
2022-04-14,100,-62,-0.03,-0.02,-0.01,,0.46,-18.54,-22.58,-14.8,166.4,-2.47,532.72,68.29,8.1,-13.42,0.55,0.0,-19.85,-19.83,-18.43,-19.81,-13.35,-13.34,-13.58,-13.78,8.1,8.17,8.11,8.09,0.0,0.2,0.5,0.9
2022-04-15,100,-61,-0.03,-0.02,-0.01,,0.57,-15.71,-21.4,-10.58,108.92,-1.19,341.41,68.87,8.1,-13.41,0.55,0.5,-18.54,-19.92,-18.42,-19.61,-13.42,-13.35,-13.51,-13.73,8.1,8.13,8.13,8.1,0.0,0.0,0.5,0.9
2022-04-16,100,-60,-0.03,-0.02,-0.01,,0.38,-16.14,-21.27,-12.94,155.82,-1.84,452.38,78.95,8.2,-13.24,0.55,0.5,-15.71,-18.03,-18.07,-19.32,-13.41,-13.39,-13.44,-13.68,8.1,8.1,8.13,8.11,0.5,0.5,1.0,1.4
2022-04-17,100,-59,-0.03,-0.02,-0.01,,0.51,-13.82,-18.68,-11.97,188.45,-0.25,484.91,76.13,8.2,-13.03,0.55,0.5,-16.14,-16.79,-17.93,-18.87,-13.24,-13.36,-13.38,-13.63,8.2,8.13,8.14,8.11,0.5,1.0,1.5,1.9
2022-04-18,100,-58,-0.03,-0.02,-0.02,,0.41,-17.9,-23.16,-13.94,185.21,-1.72,467.9,73.46,8.2,-12.79,0.55,0.0,-13.82,-15.22,-17.67,-18.38,-13.03,-13.23,-13.3,-13.57,8.2,8.17,8.16,8.12,0.5,1.5,1.7,2.1
2022-04-19,100,-57,-0.03,-0.02,-0.02,,0.64,-14.17,-17.64,-11.03,157.83,-0.75,498.59,69.61,8.3,-12.72,0.56,0.0,-17.9,-15.95,-17.62,-18.21,-12.79,-13.02,-13.22,-13.49,8.2,8.2,8.16,8.13,0.0,1.0,1.5,2.0
2022-04-20,100,-56,-0.03,-0.02,-0.02,,0.81,-12.21,-16.88,-8.84,201.1,-2.46,525.3,66.96,8.3,-12.59,0.56,0.0,-14.17,-15.3,-16.59,-17.66,-12.72,-12.85,-13.14,-13.41,8.3,8.23,8.17,8.14,0.0,0.5,1.5,2.0
2022-04-21,100,-55,-0.03,-0.02,-0.01,,0.65,-10.41,-13.47,-8.38,205.3,-1.88,519.21,76.75,8.3,-12.42,0.56,0.0,-12.21,-14.76,-15.5,-16.97,-12.59,-12.7,-13.03,-13.31,8.3,8.27,8.2,8.16,0.0,0.0,1.5,2.0
2022-04-22,100,-54,-0.03,-0.02,-0.01,,0.85,-7.83,-12.59,-1.8,214.63,-1.5,524.23,75.33,8.3,-12.17,0.56,0.0,-10.42,-12.26,-14.34,-16.38,-12.42,-12.58,-12.89,-13.2,8.3,8.3,8.23,8.18,0.0,0.0,1.5,2.0
2022-04-23,100,-53,-0.03,-0.02,-0.01,,2.19,-3.21,-8.84,1.62,217.67,-1.17,557.07,56.71,8.4,-11.91,0.56,0.0,-7.83,-10.15,-13.21,-15.64,-12.17,-12.39,-12.71,-13.08,8.3,8.3,8.26,8.19,0.0,0.0,1.0,2.0
2022-04-24,100,-52,-0.03,-0.02,-0.01,,1.15,-9.39,-12.99,-3.72,224.02,-2.22,538.56,62.88,8.4,-11.62,0.56,0.0,-3.21,-7.15,-11.37,-14.65,-11.91,-12.17,-12.52,-12.95,8.4,8.33,8.29,8.21,0.0,0.0,0.5,2.0
2022-04-25,100,-51,-0.03,-0.02,-0.01,,0.9,-12.09,-17.59,-7.96,232.79,-1.56,552.47,64.08,8.4,-11.51,0.56,0.0,-9.39,-6.81,-10.73,-14.2,-11.62,-11.9,-12.32,-12.81,8.4,8.37,8.31,8.24,0.0,0.0,0.0,1.7
2022-04-26,100,-50,-0.03,-0.02,-0.01,,0.78,-12.67,-16.81,-7.27,233.6,0.02,549.41,67.87,8.4,-11.54,0.56,0.0,-12.1,-8.23,-9.9,-13.76,-11.51,-11.68,-12.13,-12.68,8.4,8.4,8.34,8.25,0.0,0.0,0.0,1.5
2022-04-27,100,-49,-0.03,-0.02,-0.01,,0.61,-14.6,-19.2,-8.64,233.72,-0.22,554.41,70.7,8.4,-11.59,0.56,0.0,-12.67,-11.39,-9.69,-13.14,-11.54,-11.56,-11.97,-12.55,8.4,8.4,8.36,8.26,0.0,0.0,0.0,1.5
2022-04-28,100,-48,-0.03,-0.02,-0.01,-0.03,0.49,-14.51,-19.66,-9.29,236.42,1.55,569.85,78.28,8.4,-11.64,0.56,0.0,-14.6,-13.12,-10.03,-12.76,-11.59,-11.55,-11.82,-12.43,8.4,8.4,8.37,8.29,0.0,0.0,0.0,1.5
2022-04-29,100,-47,-0.03,-0.02,-0.01,-0.02,0.38,-14.31,-19.5,-10.73,245.79,1.67,561.89,81.27,8.4,-11.67,0.56,0.0,-14.51,-13.93,-10.62,-12.48,-11.64,-11.59,-11.71,-12.3,8.4,8.4,8.39,8.31,0.0,0.0,0.0,1.5
2022-04-30,100,-46,-0.03,-0.02,-0.01,-0.01,0.38,-12.85,-13.92,-11.34,149.0,3.51,446.64,83.18,8.4,-11.62,0.56,3.1,-14.32,-14.48,-11.54,-12.38,-11.67,-11.63,-11.64,-12.17,8.4,8.4,8.4,8.33,0.0,0.0,0.0,1.0
2022-05-01,100,-45,-0.03,-0.02,-0.01,-0.01,0.67,-11.4,-17.28,-8.03,208.75,2.53,579.52,74.9,8.4,-11.48,0.52,0.0,-12.85,-13.89,-12.92,-12.14,-11.62,-11.64,-11.6,-12.06,8.4,8.4,8.4,8.34,3.1,3.1,3.1,3.6
2022-05-02,100,-44,-0.03,-0.02,-0.01,-0.05,0.75,-13.33,-18.35,-9.62,266.93,4.93,590.26,67.88,8.4,-11.39,0.52,0.0,-11.4,-12.85,-13.2,-11.97,-11.48,-11.59,-11.58,-11.95,8.4,8.4,8.4,8.36,0.0,3.1,3.1,3.1
2022-05-03,100,-43,-0.03,-0.02,-0.01,-0.03,0.97,-11.73,-15.71,-6.32,265.39,4.99,584.07,61.65,8.4,-11.45,0.52,0.0,-13.33,-12.53,-13.38,-11.64,-11.39,-11.5,-11.56,-11.85,8.4,8.4,8.4,8.37,0.0,3.1,3.1,3.1
2022-05-04,100,-42,-0.03,-0.02,-0.01,-0.03,0.7,-13.64,-17.56,-8.11,269.7,7.84,591.03,67.65,8.4,-11.5,0.52,0.0,-11.73,-12.15,-13.25,-11.47,-11.45,-11.44,-11.55,-11.76,8.4,8.4,8.4,8.38,0.0,0.0,3.1,3.1
2022-05-05,100,-41,-0.03,-0.02,-0.01,-0.03,0.66,-13.67,-18.28,-7.88,272.5,9.39,594.94,70.38,8.4,-11.55,0.52,0.0,-13.64,-12.9,-13.11,-11.57,-11.5,-11.45,-11.53,-11.68,8.4,8.4,8.4,8.39,0.0,0.0,3.1,3.1
2022-05-06,100,-40,-0.03,-0.02,-0.01,-0.02,1.06,-9.84,-15.97,-2.73,274.28,9.9,612.76,66.45,8.4,-11.57,0.52,0.0,-13.67,-13.02,-12.99,-11.8,-11.55,-11.5,-11.52,-11.62,8.4,8.4,8.4,8.39,0.0,0.0,3.1,3.1
2022-05-07,100,-39,-0.03,-0.02,-0.02,-0.01,1.25,-7.05,-10.14,-3.84,281.68,7.96,599.19,65.55,8.4,-11.5,0.52,0.0,-9.84,-12.38,-12.35,-11.95,-11.57,-11.54,-11.51,-11.57,8.4,8.4,8.4,8.4,0.0,0.0,3.1,3.1
2022-05-08,100,-38,-0.03,-0.02,-0.02,-0.01,0.99,-8.59,-12.59,-3.02,287.06,10.76,609.57,70.28,8.5,-11.3,0.52,0.0,-7.05,-10.19,-11.52,-12.22,-11.5,-11.54,-11.49,-11.54,8.4,8.4,8.4,8.4,0.0,0.0,0.0,3.1
2022-05-09,100,-37,-0.03,-0.03,-0.02,-0.01,1.16,-8.76,-14.0,-5.22,294.75,11.76,616.93,65.16,8.5,-11.13,0.52,0.0,-8.59,-8.49,-11.12,-12.16,-11.3,-11.46,-11.47,-11.52,8.5,8.43,8.41,8.41,0.0,0.0,0.0,3.1
2022-05-10,100,-36,-0.03,-0.02,-0.02,-0.01,0.85,-10.2,-14.88,-5.01,301.55,13.48,624.1,71.18,8.5,-11.02,0.52,0.0,-8.76,-8.13,-10.47,-11.92,-11.13,-11.31,-11.43,-11.5,8.5,8.47,8.43,8.41,0.0,0.0,0.0,3.1
2022-05-11,100,-35,-0.03,-0.02,-0.02,-0.0,1.2,-8.91,-13.17,-3.56,304.75,18.53,630.24,63.27,8.5,-10.97,0.52,0.0,-10.2,-9.18,-10.25,-11.75,-11.02,-11.15,-11.37,-11.46,8.5,8.5,8.44,8.42,0.0,0.0,0.0,3.1
2022-05-12,100,-34,-0.03,-0.02,-0.02,-0.01,1.06,-9.79,-14.61,-5.88,309.99,14.39,631.36,64.62,8.6,-10.89,0.52,0.0,-8.91,-9.29,-9.57,-11.34,-10.97,-11.04,-11.29,-11.41,8.5,8.5,8.46,8.43,0.0,0.0,0.0,3.1
2022-05-13,100,-33,-0.03,-0.02,-0.02,-0.01,1.03,-9.04,-13.24,-4.94,312.41,16.14,631.11,67.64,8.6,-10.82,0.52,0.0,-9.79,-9.63,-9.02,-11.01,-10.89,-10.96,-11.2,-11.36,8.6,8.53,8.49,8.44,0.0,0.0,0.0,3.1
2022-05-14,100,-32,-0.03,-0.03,-0.02,-0.0,0.76,-10.21,-16.01,-5.81,318.24,17.85,637.45,74.62,8.6,-10.78,0.52,0.0,-9.04,-9.25,-8.91,-10.63,-10.82,-10.9,-11.09,-11.3,8.6,8.57,8.51,8.46,0.0,0.0,0.0,3.1
2022-05-15,100,-31,-0.03,-0.03,-0.02,-0.01,0.5,-11.35,-15.72,-7.5,324.88,17.76,644.14,80.49,8.6,-10.72,0.52,0.0,-10.21,-9.68,-9.36,-10.44,-10.78,-10.83,-10.99,-11.24,8.6,8.6,8.54,8.47,0.0,0.0,0.0,0.0
2022-05-16,100,-30,-0.03,-0.03,-0.02,0.0,0.99,-8.42,-13.51,-2.78,300.26,29.3,687.07,71.54,8.6,-10.68,0.51,0.0,-11.35,-10.2,-9.75,-10.44,-10.72,-10.77,-10.9,-11.18,8.6,8.6,8.56,8.49,0.0,0.0,0.0,0.0
2022-05-17,100,-29,-0.03,-0.03,-0.02,0.01,1.08,-6.6,-10.22,-2.45,333.11,19.49,661.89,71.24,8.6,-10.6,0.52,0.0,-8.42,-9.99,-9.7,-10.09,-10.68,-10.72,-10.84,-11.14,8.6,8.6,8.57,8.5,0.0,0.0,0.0,0.0
2022-05-18,100,-28,-0.04,-0.03,-0.03,0.01,0.21,-7.84,-11.76,-4.5,291.45,35.08,633.02,93.48,8.6,-10.41,0.52,0.0,-6.6,-8.79,-9.19,-9.72,-10.6,-10.67,-10.78,-11.07,8.6,8.6,8.59,8.51,0.0,0.0,0.0,0.0
2022-05-19,100,-27,-0.05,-0.05,-0.04,0.01,0.19,-5.67,-8.23,-2.88,290.33,16.9,630.32,95.28,8.7,-10.18,0.51,0.0,-7.84,-7.62,-9.04,-9.31,-10.41,-10.56,-10.7,-11.0,8.6,8.6,8.6,8.53,0.0,0.0,0.0,0.0
2022-05-20,100,-26,-0.07,-0.06,-0.05,0.01,0.71,-3.84,-7.74,-0.72,271.35,27.72,652.61,85.35,8.8,-9.85,0.52,0.0,-5.67,-6.7,-8.45,-8.73,-10.18,-10.4,-10.6,-10.9,8.7,8.63,8.61,8.55,0.0,0.0,0.0,0.0
2022-05-21,100,-25,-0.07,-0.06,-0.05,0.01,0.64,-4.16,-5.39,-2.79,239.57,32.2,651.48,85.8,8.8,-9.54,0.51,0.0,-3.84,-5.78,-7.7,-8.3,-9.85,-10.15,-10.46,-10.78,8.8,8.7,8.64,8.58,0.0,0.0,0.0,0.0
2022-05-22,100,-24,-0.07,-0.06,-0.06,0.01,0.62,-3.79,-5.07,-2.94,216.08,26.36,469.48,86.81,8.9,-9.23,0.51,0.0,-4.16,-4.56,-6.84,-8.1,-9.54,-9.86,-10.28,-10.64,8.8,8.77,8.67,8.61,0.0,0.0,0.0,0.0
2022-05-23,100,-23,-0.07,-0.06,-0.06,0.01,0.31,-4.51,-5.54,-3.25,207.54,22.04,423.75,92.95,8.9,-8.94,0.51,0.0,-3.79,-3.93,-5.76,-7.76,-9.23,-9.54,-10.07,-10.49,8.9,8.83,8.71,8.64,0.0,0.0,0.0,0.0
2022-05-24,100,-22,-0.07,-0.06,-0.06,0.02,0.66,-2.77,-6.13,0.11,206.58,26.92,372.4,88.04,9.0,-8.71,0.51,0.0,-4.51,-4.15,-5.2,-7.45,-8.94,-9.24,-9.82,-10.33,8.9,8.87,8.76,8.66,0.0,0.0,0.0,0.0
2022-05-25,100,-21,-0.07,-0.06,-0.06,0.05,1.3,0.2,-1.2,1.41,229.56,42.5,653.45,79.31,9.0,-8.46,0.51,0.1,-2.77,-3.69,-4.65,-6.92,-8.71,-8.96,-9.55,-10.17,9.0,8.93,8.81,8.7,0.0,0.0,0.0,0.0
2022-05-26,100,-20,-0.07,-0.07,-0.06,0.06,2.04,1.01,-2.48,2.41,207.2,27.25,400.84,69.32,9.1,-8.14,0.5,0.0,0.2,-2.36,-3.5,-6.27,-8.46,-8.7,-9.27,-9.99,9.0,8.97,8.87,8.74,0.1,0.1,0.1,0.1
2022-05-27,100,-19,-0.07,-0.07,-0.06,0.05,1.7,0.83,-0.76,2.73,265.24,41.3,817.35,74.2,9.2,-7.81,0.49,0.0,1.01,-0.52,-2.55,-5.5,-8.14,-8.44,-8.98,-9.79,9.1,9.03,8.93,8.77,0.0,0.1,0.1,0.1
2022-05-28,100,-18,-0.07,-0.07,-0.06,0.06,1.77,0.53,-2.03,2.87,357.71,31.09,677.51,72.56,9.4,-7.15,0.47,0.0,0.83,0.68,-1.88,-4.79,-7.81,-8.14,-8.69,-9.57,9.2,9.1,8.99,8.81,0.0,0.1,0.1,0.1
2022-05-29,100,-17,-0.08,-0.08,-0.07,0.04,1.53,1.52,-2.07,4.87,351.27,43.57,660.09,78.26,9.6,-5.67,0.46,0.0,0.53,0.79,-1.22,-4.03,-7.15,-7.7,-8.35,-9.32,9.4,9.23,9.07,8.87,0.0,0.0,0.1,0.1
2022-05-30,100,-16,-0.1,-0.08,-0.06,0.16,3.62,5.48,0.21,11.14,314.58,53.36,673.66,64.2,10.0,-3.07,0.42,0.0,1.52,0.96,-0.46,-3.11,-5.67,-6.88,-7.84,-8.96,9.6,9.4,9.17,8.94,0.0,0.0,0.1,0.1
2022-05-31,100,-15,-0.1,-0.08,-0.05,0.16,2.7,4.0,2.12,5.85,246.5,22.81,713.6,67.23,11.0,-1.97,0.36,0.0,5.48,2.51,0.97,-2.12,-3.07,-5.3,-7.0,-8.41,10.0,9.67,9.33,9.04,0.0,0.0,0.1,0.1
2022-06-01,100,-14,-0.1,-0.09,-0.05,0.1,1.43,1.11,-0.27,2.64,320.24,38.3,669.04,78.71,11.0,-1.69,0.32,0.0,4.0,3.67,1.94,-1.36,-1.97,-3.57,-6.04,-7.8,11.0,10.2,9.61,9.21,0.0,0.0,0.1,0.1
2022-06-02,99,-13,-0.11,-0.09,-0.04,0.07,1.15,1.74,0.14,3.71,215.93,32.29,457.95,83.64,10.9,-1.51,0.29,0.0,1.11,3.53,2.07,-0.72,-1.69,-2.24,-5.07,-7.17,11.0,10.67,9.9,9.39,0.0,0.0,0.0,0.1
2022-06-03,100,-12,-0.11,-0.09,-0.03,0.11,2.49,3.07,0.95,5.68,353.04,56.9,692.27,68.5,11.2,-1.4,0.24,0.0,1.74,2.28,2.17,-0.19,-1.51,-1.72,-4.12,-6.55,10.9,10.97,10.16,9.54,0.0,0.0,0.0,0.1
2022-06-04,100,-11,-0.11,-0.08,0.01,0.1,2.65,2.61,0.7,4.97,378.82,48.87,674.37,64.57,12.0,-1.3,0.21,0.0,3.07,1.97,2.49,0.3,-1.4,-1.53,-3.21,-5.95,11.2,11.03,10.44,9.71,0.0,0.0,0.0,0.1
2022-06-05,94,-10,-0.12,-0.08,0.03,0.08,1.59,1.2,0.17,2.18,262.8,55.75,551.93,76.23,13.2,-1.22,0.18,0.0,2.61,2.48,2.79,0.79,-1.3,-1.4,-2.37,-5.36,12.0,11.37,10.81,9.94,0.0,0.0,0.0,0.1
2022-06-06,95,-9,-0.12,-0.07,0.04,0.12,1.5,1.6,-0.36,4.26,136.46,29.63,326.18,79.13,13.1,-1.15,0.16,1.5,1.2,2.3,2.74,1.14,-1.22,-1.31,-1.74,-4.79,13.2,12.13,11.33,10.25,0.0,0.0,0.0,0.1
2022-06-07,96,-8,-0.13,-0.06,0.06,0.16,1.34,1.42,0.06,2.77,352.36,40.2,684.47,80.52,16.4,-1.08,0.14,0.0,1.6,1.8,2.19,1.58,-1.15,-1.22,-1.46,-4.23,13.1,12.77,11.77,10.55,1.5,1.5,1.5,1.6
2022-06-08,84,-7,-0.11,-0.02,0.12,0.17,2.09,3.43,0.75,5.9,372.7,53.04,694.35,73.95,39.1,-0.98,0.08,0.0,1.42,1.41,1.82,1.88,-1.08,-1.15,-1.34,-3.69,16.4,14.23,12.54,11.08,0.0,1.5,1.5,1.6
2022-06-09,59,-6,-0.09,0.03,0.17,0.23,1.19,1.72,-2.04,3.56,344.72,43.97,673.3,83.98,42.2,-0.82,0.03,0.1,3.43,2.15,2.15,2.11,-0.98,-1.07,-1.23,-3.15,39.1,22.87,16.56,13.23,0.0,1.5,1.5,1.5
2022-06-10,51,-5,-0.08,0.04,0.18,0.05,0.06,-2.08,-3.0,-1.25,187.12,25.97,426.85,98.77,41.0,-0.66,0.02,0.0,1.72,2.19,2.15,2.16,-0.82,-0.96,-1.14,-2.63,42.2,32.57,21.03,15.59,0.1,0.1,1.6,1.6
2022-06-11,43,-4,-0.07,0.05,0.19,0.14,0.72,0.16,-1.68,1.94,250.93,23.49,569.48,88.98,40.4,-0.56,0.02,0.0,-2.08,1.03,1.42,1.95,-0.66,-0.82,-1.03,-2.12,41.0,40.77,25.29,17.86,0.0,0.1,1.6,1.6
2022-06-12,32,-3,-0.06,0.06,0.2,0.13,0.68,-0.42,-0.93,0.48,250.32,42.62,699.57,88.68,39.5,-0.45,0.02,0.0,0.16,-0.07,1.06,1.93,-0.56,-0.68,-0.92,-1.65,40.4,41.2,29.34,20.08,0.0,0.1,1.6,1.6
2022-06-13,21,-2,-0.06,0.07,0.21,0.07,0.31,-0.13,-1.3,1.51,210.89,28.44,576.76,94.98,39.0,-0.35,0.02,0.0,-0.42,-0.78,0.83,1.79,-0.45,-0.56,-0.81,-1.27,39.5,40.3,33.1,22.21,0.0,0.0,1.6,1.6
2022-06-14,10,-1,-0.05,0.08,0.22,0.13,0.26,0.68,-0.73,2.59,176.1,19.91,458.51,96.28,38.6,-0.3,0.01,0.0,-0.13,-0.13,0.59,1.39,-0.35,-0.46,-0.7,-1.08,39.0,39.63,36.8,24.29,0.0,0.0,0.1,1.6
2022-06-15,0,0,-0.04,0.09,0.23,0.3,0.83,2.23,0.82,3.76,276.42,20.82,674.15,88.55,38.2,-0.15,0.01,0.1,0.68,0.04,0.48,1.15,-0.3,-0.37,-0.59,-0.96,38.6,39.03,39.97,26.26,0.0,0.0,0.1,1.6
2022-06-16,0,1,0.03,0.15,0.28,0.31,1.12,3.79,1.5,6.05,329.11,55.83,687.17,86.37,38.0,0.24,0.01,0.0,2.23,0.93,0.31,1.23,-0.15,-0.27,-0.47,-0.85,38.2,38.6,39.84,28.2,0.1,0.1,0.2,1.7
2022-06-17,1,2,0.03,0.16,0.29,0.2,0.6,3.82,2.37,4.76,110.4,27.08,241.77,92.68,38.0,0.43,0.01,3.5,3.79,2.23,0.6,1.38,0.24,-0.07,-0.32,-0.73,38.0,38.27,39.24,30.14,0.0,0.1,0.1,1.7
2022-06-18,1,3,0.04,0.16,0.29,0.0,0.04,0.98,-0.4,2.54,142.91,11.23,365.73,99.42,37.9,0.61,0.01,0.0,3.82,3.28,1.45,1.43,0.43,0.17,-0.16,-0.6,38.0,38.07,38.81,32.05,3.5,3.6,3.6,5.2
2022-06-19,0,4,0.04,0.17,0.3,0.38,2.0,3.05,-0.39,5.76,128.9,4.64,322.77,76.81,38.0,0.28,0.0,2.1,0.98,2.86,1.56,1.32,0.61,0.43,0.0,-0.46,37.9,37.97,38.46,33.9,0.0,3.5,3.6,5.2
2022-06-20,0,5,0.05,0.17,0.3,0.18,5.33,7.43,3.3,9.43,239.83,32.89,633.99,49.69,37.8,0.92,0.0,0.0,3.05,2.62,2.06,1.45,0.28,0.44,0.11,-0.35,38.0,37.97,38.24,35.67,2.1,5.6,5.7,7.3
2022-06-21,0,6,0.05,0.18,0.3,-0.07,1.88,3.64,1.93,5.73,214.13,33.85,634.81,76.9,37.6,1.44,0.01,0.0,7.43,3.82,3.14,1.86,0.92,0.6,0.29,-0.2,37.8,37.9,38.07,37.44,0.0,2.1,5.7,5.8
2022-06-22,0,7,0.06,0.18,0.31,0.11,3.29,4.68,1.74,6.37,182.68,30.28,459.42,62.82,37.4,1.37,0.0,0.0,3.64,4.7,3.56,2.02,1.44,0.88,0.54,-0.02,37.6,37.8,37.93,38.95,0.0,2.1,5.7,5.8
2022-06-23,0,8,0.07,0.19,0.31,0.26,2.08,3.99,1.24,6.03,96.32,10.51,299.13,75.81,37.3,1.1,0.0,0.9,4.68,5.25,3.91,2.11,1.37,1.24,0.76,0.14,37.4,37.6,37.81,38.83,0.0,0.0,5.6,5.8
2022-06-24,0,9,0.07,0.19,0.32,0.08,1.26,3.01,1.75,4.74,108.08,25.55,240.39,83.53,37.3,1.31,0.01,0.3,3.99,4.11,3.94,2.27,1.1,1.3,0.88,0.28,37.3,37.43,37.71,38.48,0.9,0.9,6.5,6.6
2022-06-25,0,10,0.08,0.2,0.32,-0.01,0.68,2.1,0.86,3.36,149.88,17.58,365.49,90.54,37.3,1.67,0.01,1.0,3.01,3.9,3.83,2.64,1.31,1.26,1.0,0.42,37.3,37.33,37.61,38.21,0.3,1.2,3.3,6.9
2022-06-26,0,11,0.08,0.2,0.33,-0.04,0.94,3.16,1.41,4.85,290.4,17.59,665.6,87.89,37.3,2.78,0.01,0.0,2.1,3.03,3.98,2.78,1.67,1.36,1.16,0.58,37.3,37.3,37.53,37.99,1.0,2.2,4.3,7.9
2022-06-27,0,12,0.09,0.21,0.33,-0.07,1.76,5.05,1.58,8.0,202.8,20.8,530.22,80.56,37.1,3.45,0.01,0.1,3.16,2.76,4.0,3.03,2.78,1.92,1.51,0.81,37.3,37.3,37.43,37.84,0.0,1.3,2.2,7.9
2022-06-28,0,13,0.09,0.21,0.33,0.11,1.3,5.25,2.74,6.54,122.24,9.66,536.3,85.59,37.1,3.12,0.0,5.3,5.05,3.44,3.66,3.4,3.45,2.63,1.88,1.08,37.1,37.23,37.33,37.7,0.1,1.1,2.3,8.0
2022-06-29,0,14,0.1,0.22,0.34,0.02,0.81,3.96,0.8,7.14,291.43,11.69,671.02,90.5,37.0,3.65,0.0,0.0,5.25,4.49,3.89,3.73,3.12,3.12,2.11,1.33,37.1,37.17,37.26,37.59,5.3,5.4,7.6,13.3
2022-06-30,0,15,0.11,0.22,0.34,-0.11,0.39,2.49,-0.69,5.53,306.46,38.56,663.47,95.19,36.8,4.28,0.0,0.0,3.96,4.75,3.79,3.85,3.65,3.41,2.44,1.6,37.0,37.07,37.2,37.51,0.0,5.4,7.6,13.2
2022-07-01,0,16,0.11,0.23,0.35,-0.05,0.67,5.27,3.09,7.82,143.97,12.53,482.78,93.22,36.5,4.66,0.0,2.6,2.49,3.9,3.57,3.76,4.28,3.68,2.9,1.89,36.8,36.97,37.13,37.42,0.0,5.3,6.7,13.2
2022-07-02,0,17,0.12,0.23,0.35,-0.25,2.39,8.19,4.23,10.41,254.32,7.21,623.41,78.49,36.5,4.64,0.0,0.5,5.27,3.91,3.9,3.86,4.66,4.2,3.37,2.19,36.5,36.77,37.01,37.31,2.6,2.6,9.0,12.3
2022-07-03,0,18,0.13,0.24,0.36,-0.42,2.83,8.19,4.69,10.15,218.38,28.35,659.58,75.07,36.3,5.23,0.0,0.0,8.2,5.32,4.77,4.38,4.64,4.53,3.8,2.48,36.5,36.6,36.9,37.21,0.5,3.1,8.5,12.8
2022-07-04,0,19,0.13,0.24,0.36,0.16,2.05,6.95,5.89,8.35,104.81,14.44,288.74,79.65,36.3,4.47,0.0,2.4,8.19,7.22,5.49,4.74,5.23,4.84,4.15,2.83,36.3,36.43,36.76,37.09,0.0,3.1,8.5,10.7
2022-07-05,0,20,0.14,0.25,0.37,-0.54,2.3,6.21,3.05,8.76,142.33,12.97,345.08,76.41,36.3,4.05,0.0,0.0,6.95,7.78,5.76,4.71,4.47,4.78,4.29,3.08,36.3,36.37,36.64,36.99,2.4,2.9,10.8,13.1
2022-07-06,0,21,0.15,0.25,0.37,-0.77,2.09,3.78,1.58,5.65,210.61,17.59,490.83,75.01,36.2,4.22,0.0,0.0,6.21,7.12,5.89,4.89,4.05,4.59,4.43,3.27,36.3,36.3,36.53,36.89,0.0,2.4,5.5,13.1
2022-07-07,0,22,0.15,0.26,0.38,-0.95,0.84,3.4,1.42,5.19,256.34,30.84,483.46,89.71,36.1,4.5,0.0,0.0,3.78,5.65,5.87,4.83,4.22,4.25,4.51,3.47,36.2,36.27,36.41,36.81,0.0,2.4,5.5,13.1
2022-07-08,0,23,0.16,0.27,0.38,-0.69,1.3,4.51,3.23,6.29,236.74,37.69,480.92,84.9,36.0,4.93,0.0,0.0,3.4,4.47,6.0,4.79,4.5,4.26,4.54,3.72,36.1,36.2,36.31,36.72,0.0,0.0,5.5,12.2
2022-07-09,0,24,0.16,0.27,0.39,-0.68,0.7,2.73,-0.01,5.35,285.41,28.17,682.43,91.21,35.9,4.66,0.0,0.0,4.51,3.9,5.89,4.89,4.93,4.55,4.58,3.98,36.0,36.1,36.24,36.63,0.0,0.0,2.9,11.9
2022-07-10,0,25,0.18,0.28,0.41,-0.59,0.48,0.88,-0.79,2.63,175.44,12.58,436.04,93.08,35.9,4.33,0.0,0.0,2.73,3.55,5.11,4.94,4.66,4.7,4.58,4.19,35.9,36.0,36.16,36.53,0.0,0.0,2.4,10.9
2022-07-11,0,26,0.2,0.3,0.42,-0.86,1.59,3.99,0.44,8.92,179.48,28.13,517.49,84.31,35.8,4.08,0.0,0.0,0.88,2.71,4.07,4.78,4.33,4.64,4.45,4.3,35.9,35.93,36.1,36.43,0.0,0.0,2.4,10.9
